Data;Número;Histórico;Débito
09/10/2019;935;PAGAMENTO DE DUPLICATA REF. NF Nº  1199241 FOR. NESTLE BRASIL LTDA ;13,15
09/10/2019;935;PAGAMENTO DE DUPLICATA REF. NF Nº  1199240 FOR. NESTLE BRASIL LTDA ;13.266,00
14/10/2019;935;PAGAMENTO DE DUPLICATA REF. NF Nº  1201131 FOR. NESTLE BRASIL LTDA ;383,97
16/10/2019;935;PAGAMENTO DE DUPLICATA REF. NF Nº  1205327 FOR. NESTLE BRASIL LTDA ;4.570,26
16/10/2019;935;PAGAMENTO DE DUPLICATA REF. NF Nº  1205329 FOR. NESTLE BRASIL LTDA ;116,20
16/10/2019;935;PAGAMENTO DE DUPLICATA REF. NF Nº  1205330 FOR. NESTLE BRASIL LTDA ;18,70
16/10/2019;935;PAGAMENTO DE DUPLICATA REF. NF Nº  1205331 FOR. NESTLE BRASIL LTDA ;81,65
21/10/2019;935;PAGAMENTO DE DUPLICATA REF. NF Nº  1207059 FOR. NESTLE BRASIL LTDA ;117,04
23/10/2019;935;PAGAMENTO DE DUPLICATA REF. NF Nº  1210851 FOR. NESTLE BRASIL LTDA ;576,74
23/10/2019;935;PAGAMENTO DE DUPLICATA REF. NF Nº  1210850 FOR. NESTLE BRASIL LTDA ;3.399,59
31/10/2019;935;PAGAMENTO DE DUPLICATA REF. NF Nº  1215622 FOR. NESTLE BRASIL LTDA ;1.687,94
31/10/2019;935;PAGAMENTO DE DUPLICATA REF. NF Nº  1215623 FOR. NESTLE BRASIL LTDA ;826,79
31/10/2019;935;PAGAMENTO DE DUPLICATA REF. NF Nº  1215624 FOR. NESTLE BRASIL LTDA ;87,60
01/10/2018;936;PAGAMENTO DE DUPLICATA REF. NF Nº  681945 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;480,72
01/10/2018;936;PAGAMENTO DE DUPLICATA REF. NF Nº  681946 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;1.095,12
01/10/2018;936;PAGAMENTO DE DUPLICATA REF. NF Nº  681946 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;402,88
15/10/2018;936;PAGAMENTO DE DUPLICATA REF. NF Nº  684920 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;94,80
15/10/2018;936;PAGAMENTO DE DUPLICATA REF. NF Nº  684920 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;292,28
29/10/2018;936;PAGAMENTO DE DUPLICATA REF. NF Nº  688153 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;1.118,88
12/11/2018;936;PAGAMENTO DE DUPLICATA REF. NF Nº  691385 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;439,92
12/11/2018;936;PAGAMENTO DE DUPLICATA REF. NF Nº  691386 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;1.072,81
19/11/2018;936;PAGAMENTO DE DUPLICATA REF. NF Nº  692779 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;465,53
19/11/2018;936;PAGAMENTO DE DUPLICATA REF. NF Nº  692779 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;424,57
26/11/2018;936;PAGAMENTO DE DUPLICATA REF. NF Nº  694318 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;182,24
12/12/2018;936;PAGAMENTO DE DUPLICATA REF. NF Nº  697322 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;373,68
12/12/2018;936;PAGAMENTO DE DUPLICATA REF. NF Nº  697322 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;850,95
24/12/2018;936;PAGAMENTO DE DUPLICATA REF. NF Nº  699678 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;726,28
24/12/2018;936;PAGAMENTO DE DUPLICATA REF. NF Nº  699678 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;234,48
07/01/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  702401 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;585,42
07/01/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  702401 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;217,98
14/01/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  704287 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;1.014,45
14/01/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  704287 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;190,80
19/01/2019;936;DEVOLUÇÃO DE COMPRAS CONF. NF.  4661 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;175,70
28/01/2019;936;DEVOLUÇÃO DE COMPRAS CONF. NF.  4663 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;600,00
06/02/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  707974 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;547,80
06/02/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  707974 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;1.416,18
21/02/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  710540 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;1.150,70
25/02/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  712097 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;624,00
06/03/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  714927 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;1.830,52
11/03/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  714927 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;1.830,52
18/03/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  714927 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;1.391,96
18/03/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  714927 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;438,56
25/03/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  718672 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;1.510,74
25/03/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  718672 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;441,18
01/04/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  722235 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;295,08
01/04/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  722235 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;986,91
15/04/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  724107 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;777,97
22/04/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  724107 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;953,67
22/04/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  724105 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;614,10
22/04/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  724105 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;292,50
29/04/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  727102 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;729,73
29/04/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  724107 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;953,67
06/05/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  727102 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;534,87
06/05/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  727102 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;194,86
13/05/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  728821 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;762,15
13/05/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  728821 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;36,40
13/05/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  727102 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;729,75
24/05/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  731677 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;1.145,90
29/05/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  731677 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;1.145,56
03/06/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  731677 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;162,48
03/06/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  731677 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;983,08
07/06/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  734949 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;497,59
07/06/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  734948 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;377,07
12/06/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  734948 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;376,95
12/06/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  734949 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;150,60
12/06/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  734949 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;346,84
17/06/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  736171 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;357,24
17/06/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  736171 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;156,00
17/06/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  734948 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;376,95
17/06/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  734949 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;497,45
28/06/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  739160 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;580,97
03/07/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  739160 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;275,27
03/07/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  739160 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;305,52
08/07/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  739160 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;580,79
12/07/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  742334 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;1.429,30
15/07/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  742372 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;768,00
15/07/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  742372 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;401,20
17/07/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  742334 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;1.428,87
22/07/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  742334 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;89,46
22/07/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  742334 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;1.339,42
24/07/2019;936;DEVOLUÇÃO DE COMPRAS CONF. NF.  4761 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;549,68
26/07/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  745020 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;200,32
31/07/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  745020 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;200,26
06/08/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  745020 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;200,26
12/08/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  747799 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;217,49
12/08/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  747799 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;245,76
19/08/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  750018 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;476,64
19/08/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  750018 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;230,00
23/08/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  750971 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;1.061,98
28/08/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  750971 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;1.061,66
11/09/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  750971 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;511,98
13/09/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  754929 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;1.172,26
18/09/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  754929 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;372,98
18/09/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  754929 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;798,93
23/09/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  754929 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;1.171,90
30/09/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  758421 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;1.327,39
30/09/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  758421 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;155,40
14/10/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  761400 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;1.067,46
17/10/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  761400 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;744,39
17/10/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  761400 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;322,75
21/10/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  763107 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;108,00
21/10/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  763107 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;2.485,00
22/10/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  761400 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;1.067,14
28/10/2019;936;PAGAMENTO DE DUPLICATA REF. NF Nº  764820 FOR. MULTIGIRO DISTRIBUIDORA  LTDA ;450,00
13/11/2018;937;PAGAMENTO DE DUPLICATA REF. NF Nº  208643 FOR. MOINHOS CRUZEIRO DO SUL  S/A ;3.020,00
19/12/2018;937;PAGAMENTO DE DUPLICATA REF. NF Nº  212456 FOR. MOINHOS CRUZEIRO DO SUL  S/A ;3.800,00
24/01/2019;937;PAGAMENTO DE DUPLICATA REF. NF Nº  216092 FOR. MOINHOS CRUZEIRO DO SUL  S/A ;3.705,00
06/05/2019;937;PAGAMENTO DE DUPLICATA REF. NF Nº  228163 FOR. MOINHOS CRUZEIRO DO SUL  S/A ;1.700,00
18/10/2018;938;PAGAMENTO DE DUPLICATA REF. NF Nº  173388 FOR. MOINHO PATOENSE LTDA -  MATRIZ ;600,00
18/10/2018;938;PAGAMENTO DE DUPLICATA REF. NF Nº  173388 FOR. MOINHO PATOENSE LTDA -  MATRIZ ;358,34
18/10/2018;938;PAGAMENTO DE DUPLICATA REF. NF Nº  235817 FOR. MOINHO PATOENSE LTDA -  FILIAL ;666,00
07/11/2018;938;PAGAMENTO DE DUPLICATA REF. NF Nº  174433 FOR. MOINHO PATOENSE LTDA -  MATRIZ ;900,00
07/11/2018;938;PAGAMENTO DE DUPLICATA REF. NF Nº  237277 FOR. MOINHO PATOENSE LTDA -  FILIAL ;800,00
29/11/2018;938;PAGAMENTO DE DUPLICATA REF. NF Nº  238690 FOR. MOINHO PATOENSE LTDA -  FILIAL ;210,00
29/11/2018;938;PAGAMENTO DE DUPLICATA REF. NF Nº  175443 FOR. MOINHO PATOENSE LTDA -  MATRIZ ;165,00
29/11/2018;938;PAGAMENTO DE DUPLICATA REF. NF Nº  175443 FOR. MOINHO PATOENSE LTDA -  MATRIZ ;447,92
20/12/2018;938;PAGAMENTO DE DUPLICATA REF. NF Nº  240150 FOR. MOINHO PATOENSE LTDA -  FILIAL ;1.000,00
20/12/2018;938;PAGAMENTO DE DUPLICATA REF. NF Nº  240150 FOR. MOINHO PATOENSE LTDA -  FILIAL ;79,00
09/01/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  241391 FOR. MOINHO PATOENSE LTDA -  FILIAL ;420,00
09/01/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  177338 FOR. MOINHO PATOENSE LTDA -  MATRIZ ;165,00
09/01/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  177338 FOR. MOINHO PATOENSE LTDA -  MATRIZ ;223,96
04/02/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  178454 FOR. MOINHO PATOENSE LTDA -  MATRIZ ;440,00
04/02/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  243005 FOR. MOINHO PATOENSE LTDA -  FILIAL ;1.000,00
04/02/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  243005 FOR. MOINHO PATOENSE LTDA -  FILIAL ;595,00
25/02/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  179372 FOR. MOINHO PATOENSE LTDA -  MATRIZ ;198,00
25/02/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  244310 FOR. MOINHO PATOENSE LTDA -  FILIAL ;54,00
13/03/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  245522 FOR. MOINHO PATOENSE LTDA -  FILIAL ;936,00
13/03/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  180214 FOR. MOINHO PATOENSE LTDA -  MATRIZ ;220,00
05/04/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  181086 FOR. MOINHO PATOENSE LTDA -  MATRIZ ;418,00
05/04/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  246782 FOR. MOINHO PATOENSE LTDA -  FILIAL ;454,00
29/04/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  248454 FOR. MOINHO PATOENSE LTDA -  FILIAL ;1.000,00
29/04/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  248454 FOR. MOINHO PATOENSE LTDA -  FILIAL ;305,00
16/05/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  249845 FOR. MOINHO PATOENSE LTDA -  FILIAL ;508,00
16/05/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  183274 FOR. MOINHO PATOENSE LTDA -  MATRIZ ;198,00
16/05/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  183274 FOR. MOINHO PATOENSE LTDA -  MATRIZ ;220,00
05/06/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  184038 FOR. MOINHO PATOENSE LTDA -  MATRIZ ;165,00
05/06/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  184038 FOR. MOINHO PATOENSE LTDA -  MATRIZ ;440,00
05/06/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  250948 FOR. MOINHO PATOENSE LTDA -  FILIAL ;270,00
27/06/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  252626 FOR. MOINHO PATOENSE LTDA -  FILIAL ;936,00
22/07/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  254043 FOR. MOINHO PATOENSE LTDA -  FILIAL ;790,00
22/07/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  186216 FOR. MOINHO PATOENSE LTDA -  MATRIZ ;160,00
22/07/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  186216 FOR. MOINHO PATOENSE LTDA -  MATRIZ ;223,96
12/08/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  255451 FOR. MOINHO PATOENSE LTDA -  FILIAL ;905,00
12/08/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  187215 FOR. MOINHO PATOENSE LTDA -  MATRIZ ;160,00
02/09/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  256929 FOR. MOINHO PATOENSE LTDA -  FILIAL ;270,00
18/09/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  189040 FOR. MOINHO PATOENSE LTDA -  MATRIZ ;134,38
18/09/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  258059 FOR. MOINHO PATOENSE LTDA -  FILIAL ;1.000,00
18/09/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  258059 FOR. MOINHO PATOENSE LTDA -  FILIAL ;270,00
10/10/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  259477 FOR. MOINHO PATOENSE LTDA -  FILIAL ;509,00
10/10/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  190055 FOR. MOINHO PATOENSE LTDA -  MATRIZ ;90,00
10/10/2019;938;PAGAMENTO DE DUPLICATA REF. NF Nº  190055 FOR. MOINHO PATOENSE LTDA -  MATRIZ ;223,96
02/10/2018;940;PAGAMENTO DE DUPLICATA REF. NF Nº  96740 FOR. MILI SA ;525,70
23/10/2018;940;PAGAMENTO DE DUPLICATA REF. NF Nº  97832 FOR. MILI SA ;727,63
01/11/2018;940;PAGAMENTO DE DUPLICATA REF. NF Nº  97832 FOR. MILI SA ;727,64
24/12/2018;940;PAGAMENTO DE DUPLICATA REF. NF Nº  99885 FOR. MILI SA ;490,56
24/12/2018;940;PAGAMENTO DE DUPLICATA REF. NF Nº  86884 FOR. MILI SA ;98,84
02/01/2019;940;PAGAMENTO DE DUPLICATA REF. NF Nº  99885 FOR. MILI SA ;490,56
02/01/2019;940;PAGAMENTO DE DUPLICATA REF. NF Nº  86884 FOR. MILI SA ;98,85
15/01/2019;940;PAGAMENTO DE DUPLICATA REF. NF Nº  87567 FOR. MILI SA ;919,84
19/02/2019;940;PAGAMENTO DE DUPLICATA REF. NF Nº  101571 FOR. MILI SA ;681,98
01/03/2019;940;PAGAMENTO DE DUPLICATA REF. NF Nº  101571 FOR. MILI SA ;681,97
22/04/2019;940;PAGAMENTO DE DUPLICATA REF. NF Nº  90523 FOR. MILI SA ;818,68
22/04/2019;940;PAGAMENTO DE DUPLICATA REF. NF Nº  103729 FOR. MILI SA ;109,51
30/04/2019;940;PAGAMENTO DE DUPLICATA REF. NF Nº  103729 FOR. MILI SA ;109,52
30/04/2019;940;PAGAMENTO DE DUPLICATA REF. NF Nº  90523 FOR. MILI SA ;818,69
21/05/2019;940;PAGAMENTO DE DUPLICATA REF. NF Nº  104469 FOR. MILI SA ;518,94
31/05/2019;940;PAGAMENTO DE DUPLICATA REF. NF Nº  104469 FOR. MILI SA ;518,94
23/09/2019;940;PAGAMENTO DE DUPLICATA REF. NF Nº  95272 FOR. MILI SA ;492,14
23/09/2019;940;PAGAMENTO DE DUPLICATA REF. NF Nº  108666 FOR. MILI SA ;141,56
23/09/2019;940;PAGAMENTO DE DUPLICATA REF. NF Nº  108666 FOR. MILI SA ;137,50
02/10/2019;940;PAGAMENTO DE DUPLICATA REF. NF Nº  95272 FOR. MILI SA ;492,14
02/10/2019;940;PAGAMENTO DE DUPLICATA REF. NF Nº  108666 FOR. MILI SA ;279,07
21/10/2019;940;PAGAMENTO DE DUPLICATA REF. NF Nº  96283 FOR. MILI SA ;519,93
30/10/2019;940;PAGAMENTO DE DUPLICATA REF. NF Nº  96283 FOR. MILI SA ;519,94
01/10/2018;942;PAGAMENTO DE DUPLICATA REF. NF Nº  443842 FOR. MASTERBOI LTDA. ;1.172,30
17/10/2018;942;PAGAMENTO DE DUPLICATA REF. NF Nº  445380 FOR. MASTERBOI LTDA. ;7.420,90
29/10/2018;942;PAGAMENTO DE DUPLICATA REF. NF Nº  446785 FOR. MASTERBOI LTDA. ;1.236,66
01/11/2018;942;PAGAMENTO DE DUPLICATA REF. NF Nº  447208 FOR. MASTERBOI LTDA. ;8.818,53
07/11/2018;942;PAGAMENTO DE DUPLICATA REF. NF Nº  447750 FOR. MASTERBOI LTDA. ;561,20
14/11/2018;942;PAGAMENTO DE DUPLICATA REF. NF Nº  448461 FOR. MASTERBOI LTDA. ;485,43
10/12/2018;942;PAGAMENTO DE DUPLICATA REF. NF Nº  450862 FOR. MASTERBOI LTDA. ;1.059,52
26/12/2018;942;PAGAMENTO DE DUPLICATA REF. NF Nº  452240 FOR. MASTERBOI LTDA. ;11.113,96
02/01/2019;942;PAGAMENTO DE DUPLICATA REF. NF Nº  453006 FOR. MASTERBOI LTDA. ;1.188,66
03/01/2019;942;PAGAMENTO DE DUPLICATA REF. NF Nº  453374 FOR. MASTERBOI LTDA. ;1.004,96
07/01/2019;942;PAGAMENTO DE DUPLICATA REF. NF Nº  453739 FOR. MASTERBOI LTDA. ;1.118,00
14/01/2019;942;PAGAMENTO DE DUPLICATA REF. NF Nº  25968 FOR. MASTERBOI LTDA ;14.813,20
30/01/2019;942;PAGAMENTO DE DUPLICATA REF. NF Nº  456101 FOR. MASTERBOI LTDA. ;1.675,78
14/02/2019;942;PAGAMENTO DE DUPLICATA REF. NF Nº  457776 FOR. MASTERBOI LTDA. ;136,39
15/02/2019;942;PAGAMENTO DE DUPLICATA REF. NF Nº  26946 FOR. MASTERBOI LTDA ;13.743,83
25/02/2019;942;PAGAMENTO DE DUPLICATA REF. NF Nº  458980 FOR. MASTERBOI LTDA. ;565,25
06/03/2019;942;PAGAMENTO DE DUPLICATA REF. NF Nº  459604 FOR. MASTERBOI LTDA. ;1.414,74
07/03/2019;942;PAGAMENTO DE DUPLICATA REF. NF Nº  460086 FOR. MASTERBOI LTDA. ;8.156,05
11/03/2019;942;PAGAMENTO DE DUPLICATA REF. NF Nº  460595 FOR. MASTERBOI LTDA. ;1.429,51
19/03/2019;942;PAGAMENTO DE DUPLICATA REF. NF Nº  461334 FOR. MASTERBOI LTDA. ;1.631,61
21/03/2019;942;PAGAMENTO DE DUPLICATA REF. NF Nº  462506 FOR. MASTERBOI LTDA. ;5.625,77
26/03/2019;942;PAGAMENTO DE DUPLICATA REF. NF Nº  462039 FOR. MASTERBOI LTDA. ;1.626,51
28/03/2019;942;PAGAMENTO DE DUPLICATA REF. NF Nº  462507 FOR. MASTERBOI LTDA. ;2.520,00
28/03/2019;942;PAGAMENTO DE DUPLICATA REF. NF Nº  462506 FOR. MASTERBOI LTDA. ;5.625,77
28/03/2019;942;PAGAMENTO DE DUPLICATA REF. NF Nº  462505 FOR. MASTERBOI LTDA. ;3.063,61
04/04/2019;942;PAGAMENTO DE DUPLICATA REF. NF Nº  463225 FOR. MASTERBOI LTDA. ;2.528,54
04/04/2019;942;PAGAMENTO DE DUPLICATA REF. NF Nº  462506 FOR. MASTERBOI LTDA. ;5.625,78
04/04/2019;942;DESCONTO OBTIDO CONF. NF Nº 462506  FOR. MASTERBOI LTDA. ;0,01
08/04/2019;942;PAGAMENTO DE DUPLICATA REF. NF Nº  463830 FOR. MASTERBOI LTDA. ;7.635,38
08/04/2019;942;PAGAMENTO DE DUPLICATA REF. NF Nº  463831 FOR. MASTERBOI LTDA. ;6.356,83
08/04/2019;942;DESCONTO OBTIDO CONF. NF Nº 463831  FOR. MASTERBOI LTDA. ;0,01
17/04/2019;942;PAGAMENTO DE DUPLICATA REF. NF Nº  465924 FOR. MASTERBOI LTDA. ;1.006,36
